UUID,sector,category,activity_id,name,activity_unit,kgCO2e-AR6,kgCO2e-AR5,kgCO2e-AR4,kgCO2,kgCH4,kgN2O,kgCO2e-OtherGHGs-AR6,kgCO2e-OtherGHGs-AR5,kgCO2e-OtherGHGs-AR4,uncertainty,scope,source_lca_activity,lca_activity,source,dataset,year_released,year_valid_from,years_calculated_from,region,data_quality,contributor,date_accessed,description,source_link
f0a50468-8130-4958-9f4b-12519c05c0e8,Organizational Activities,Professional Services and Activities,professional_services-type_professional_employer_organizations,Professional employer organizations,USD,not-supplied,not-supplied,0.033,0.0283,0.000112,3.5e-06,0.0011553212025999997,0.0009844900999999998,0.001045855172,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: professional employer organizations. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
74a25377-26ee-485f-86dc-38ec63df721f,Organizational Activities,Professional Services and Activities,professional_services-type_public_relations_agencies,Public relations agencies,USD,not-supplied,not-supplied,0.129,0.104,0.000342,1.82e-05,0.011673794167000002,0.009912844660000001,0.01054304603,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: public relations agencies. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
dd3c997e-c9c9-4721-9cfa-301890a4fd41,Organizational Activities,Professional Services and Activities,professional_services-type_repossession_services,Repossession services,USD,not-supplied,not-supplied,0.118,0.1,0.000439,1.48e-05,0.0028804291020000003,0.0024640778199999996,0.0026260651100000003,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: repossession services. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
69dd1f1f-39de-430d-be37-9fb294d1b95c,Organizational Activities,Professional Services and Activities,professional_services-type_research_and_development_in_biotechnology_except_nanobiotechnology,Research and development in biotechnology (except nanobiotechnology),USD,not-supplied,not-supplied,0.174,0.14,0.000714,3.6e-05,0.005667262639999999,0.004920667,0.005292171,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: research and development in biotechnology (except nanobiotechnology). This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
ac8d0101-1a8f-42a8-8279-bd591de746b2,Organizational Activities,Professional Services and Activities,professional_services-type_research_and_development_in_nanotechnology,Research and development in nanotechnology,USD,not-supplied,not-supplied,0.174,0.14,0.000714,3.6e-05,0.005667262639999999,0.004920667,0.005292171,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: research and development in nanotechnology. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
c12fb2e0-053a-4347-956f-539ffb67733c,Organizational Activities,Professional Services and Activities,professional_services-type_research_and_development_in_the_physical_engineering_and_life_sciences_except_nanotechnology_and_biotechnology,Research and development in the physical/engineering and life sciences (except nanotechnology and biotechnology),USD,not-supplied,not-supplied,0.174,0.14,0.000714,3.6e-05,0.005667262639999999,0.004920667,0.005292171,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: research and development in the physical/engineering and life sciences (except nanotechnology and biotechnology). This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
00d3dcd4-fe43-4b84-9a11-f922d1fd55ec,Organizational Activities,Professional Services and Activities,professional_services-type_research_and_development_in_the_social_sciences_and_humanities,Research and development in the social sciences and humanities,USD,not-supplied,not-supplied,0.174,0.14,0.000714,3.6e-05,0.005667262639999999,0.004920667,0.005292171,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: research and development in the social sciences and humanities. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
db3226ea-7cf2-4af3-8a26-c2616c5ae24c,Organizational Activities,Professional Services and Activities,professional_services-type_scientific_research_development,Scientific research and development,USD,not-supplied,not-supplied,not-supplied,0.152,0.001,0.0,not-supplied,not-supplied,0.005,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Factors Dataset (commodities),2022,2018,2012,US,,Climatiq,2022/10/25,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: scientific research and development. This factor is representative of the described commodity (equivalent to a goods or services category) and was obtained from the USEEIO model v1.0.1. Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.1.1,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
9c2e3446-4702-4234-a441-9243160f932f,Organizational Activities,Professional Services and Activities,professional_services-type_security_guards_and_patrol_services,Security guards and patrol services,USD,not-supplied,not-supplied,0.08,0.0685,0.00029,8.8e-06,0.0019063366260000003,0.0016379880399999998,0.0017449585799999999,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: security guards and patrol services. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
4601e6d8-b587-4827-b11e-11ae172cc63d,Organizational Activities,Professional Services and Activities,professional_services-type_security_systems_services_except_locksmiths,Security systems services (except locksmiths),USD,not-supplied,not-supplied,0.08,0.0685,0.00029,8.8e-06,0.0019063366260000003,0.0016379880399999998,0.0017449585799999999,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: security systems services (except locksmiths). This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
be5e3592-afb6-4bbc-96fe-1d31228bc235,Organizational Activities,Professional Services and Activities,professional_services-type_specialized_design,Specialized design,USD,not-supplied,not-supplied,not-supplied,0.083,0.0,0.0,not-supplied,not-supplied,0.002,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Factors Dataset (commodities),2022,2018,2012,US,,Climatiq,2022/10/25,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: specialized design. This factor is representative of the described commodity (equivalent to a goods or services category) and was obtained from the USEEIO model v1.0.1. Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.1.1,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
e2c64ba3-9ad3-47a2-ab71-8731cd471e52,Organizational Activities,Professional Services and Activities,professional_services-type_surveying_and_mapping_except_geophysical_services,Surveying and mapping (except geophysical) services,USD,not-supplied,not-supplied,0.125,0.106,0.000373,2.08e-05,0.0033619389729999997,0.0028787820599999996,0.0030760363799999997,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: surveying and mapping (except geophysical) services. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
966532e4-2d47-4065-b543-5b9770d2dae7,Organizational Activities,Professional Services and Activities,professional_services-type_tax_preparation_services,Tax preparation services,USD,not-supplied,not-supplied,0.05,0.0427,0.000189,5.01e-06,0.0015700258216,0.001338886012,0.00142090062,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: tax preparation services. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
b14063c3-c2b3-4ab0-b691-1b2ab8e55698,Organizational Activities,Professional Services and Activities,professional_services-type_telemarketing_bureaus_and_other_contact_centers,Telemarketing bureaus and other contact centers,USD,not-supplied,not-supplied,0.118,0.1,0.000439,1.48e-05,0.0028804291020000003,0.0024640778199999996,0.0026260651100000003,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: telemarketing bureaus and other contact centers. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
21015cff-07c0-4f09-885e-1baa893078f4,Organizational Activities,Professional Services and Activities,professional_services-type_telephone_answering_services,Telephone answering services,USD,not-supplied,not-supplied,0.118,0.1,0.000439,1.48e-05,0.0028804291020000003,0.0024640778199999996,0.0026260651100000003,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: telephone answering services. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
2ff96f6a-568e-4316-be71-d28f183bbed9,Organizational Activities,Professional Services and Activities,professional_services-type_temporary_help_services,Temporary help services,USD,not-supplied,not-supplied,0.033,0.0283,0.000112,3.5e-06,0.0011553212025999997,0.0009844900999999998,0.001045855172,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: temporary help services. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
e6578f7d-dadc-470e-ab48-37bc39553589,Organizational Activities,Professional Services and Activities,professional_services-type_testing_laboratories,Testing laboratories,USD,not-supplied,not-supplied,0.125,0.106,0.000373,2.08e-05,0.0033619389729999997,0.0028787820599999996,0.0030760363799999997,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: testing laboratories. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
bad4e2ee-4c52-4d6a-99c1-d91c94bc94d2,Organizational Activities,Professional Services and Activities,professional_services-type_title_abstract_and_settlement_offices,Title abstract and settlement offices,USD,not-supplied,not-supplied,0.054,0.0463,0.000178,5.26e-06,0.0016500911576000001,0.001407208658,0.0014934103939999999,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: title abstract and settlement offices. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
7c083bdc-d90b-4a29-8076-b20631a82499,Organizational Activities,Professional Services and Activities,professional_services-type_tour_operators,Tour operators,USD,not-supplied,not-supplied,0.103,0.0865,0.000366,1.17e-05,0.003999216437,0.00340670192,0.00361926555,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: tour operators. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
b0fd962a-d7a3-4883-bbee-968e77b00750,Organizational Activities,Professional Services and Activities,professional_services-type_translation_and_interpretation_services,Translation and interpretation services,USD,not-supplied,not-supplied,0.075,0.065,0.000231,7.25e-06,0.0018798148719999998,0.0016166552799999996,0.0017183507399999999,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: translation and interpretation services. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
a224d5c0-58ac-4e78-a870-8dda57cd2e43,Organizational Activities,Professional Services and Activities,professional_services-type_travel_arrangement_reservation,Travel agencies,USD,not-supplied,not-supplied,0.103,0.0865,0.000366,1.17e-05,0.003999216437,0.00340670192,0.00361926555,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: travel agencies. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
d4020637-375b-4b0b-a10f-ef4d2f622216,Organizational Activities,Professional Services and Activities,professional_services-type_travel_arrangement_reservation,Travel arrangement and reservation,USD,not-supplied,not-supplied,not-supplied,0.094,0.0,0.0,not-supplied,not-supplied,0.003,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Factors Dataset (commodities),2022,2018,2012,US,,Climatiq,2022/10/25,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: travel arrangement and reservation. This factor is representative of the described commodity (equivalent to a goods or services category) and was obtained from the USEEIO model v1.0.1. Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.1.1,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
0d044981-86e2-4366-81bf-5d2a57cf2d48,Organizational Activities,Professional Services and Activities,professional_services-type_veterinarians,Veterinarians,USD,not-supplied,not-supplied,not-supplied,0.09,0.001,0.0,not-supplied,not-supplied,0.002,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Factors Dataset (commodities),2022,2018,2012,US,,Climatiq,2022/10/25,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: veterinarians. This factor is representative of the described commodity (equivalent to a goods or services category) and was obtained from the USEEIO model v1.0.1. Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.1.1,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
6abfa9f2-fd59-471d-b708-91747f6d8d53,Organizational Activities,Professional Services and Activities,professional_services-type_veterinarians,Veterinary services,USD,not-supplied,not-supplied,0.139,0.081,0.000862,0.000115,0.0019095996325999998,0.001654152802,0.00178148392,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: veterinary services. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
0ff3e993-1edb-41c6-a025-bdf54777f87b,Organizational Activities,Wholesale Trade,wholesale_trade-type_automobile_and_other_motor_vehicle_merchant_wholesalers,Automobile and other motor vehicle merchant wholesalers,USD,not-supplied,not-supplied,0.149,0.128,0.00048,1.29e-05,0.00579719145,0.004971930599999999,0.005288346299999998,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: automobile and other motor vehicle merchant wholesalers. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
d33e4093-7ab2-4053-bb36-d2e4307993c8,Organizational Activities,Wholesale Trade,wholesale_trade-type_beer_and_ale_merchant_wholesalers,Beer and ale merchant wholesalers,USD,not-supplied,not-supplied,0.187,0.148,0.000596,6.23e-05,0.005641730830999998,0.004817993559999999,0.0051870031099999995,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: beer and ale merchant wholesalers. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
1f2d56ea-ce86-45ed-a907-623c1f106316,Organizational Activities,Wholesale Trade,wholesale_trade-type_book_periodical_and_newspaper_merchant_wholesalers,Book/periodical and newspaper merchant wholesalers,USD,not-supplied,not-supplied,0.187,0.148,0.000596,6.23e-05,0.005641730830999998,0.004817993559999999,0.0051870031099999995,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: book/periodical and newspaper merchant wholesalers. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
b9a0da96-298e-4687-a68e-8a40f9672479,Organizational Activities,Wholesale Trade,wholesale_trade-type_brick_stone_and_related_construction_material_merchant_wholesalers,Brick/stone and related construction material merchant wholesalers,USD,not-supplied,not-supplied,0.147,0.126,0.000511,1.3e-05,0.005251677465,0.004502653380000001,0.004778339969999999,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: brick/stone and related construction material merchant wholesalers. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
145733d1-ff56-4044-9265-aa87e65053a5,Organizational Activities,Wholesale Trade,wholesale_trade-type_business_to_business_electronic_markets,Business to business electronic markets,USD,not-supplied,not-supplied,0.051,0.0429,0.000159,8.03e-06,0.0018734901510000003,0.0016009541799999999,0.0017003322899999999,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: business to business electronic markets. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
2c8473b4-6cab-4653-bf41-d36c3c205de1,Organizational Activities,Wholesale Trade,wholesale_trade-type_coal_and_other_mineral_and_ore_merchant_wholesalers,Coal and other mineral and ore merchant wholesalers,USD,not-supplied,not-supplied,0.147,0.126,0.000511,1.3e-05,0.005251677465,0.004502653380000001,0.004778339969999999,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: coal and other mineral and ore merchant wholesalers. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
dde1f1b8-a015-46a4-a35e-794aad746d16,Organizational Activities,Wholesale Trade,wholesale_trade-type_computer_and_computer_peripheral_equipment_and_software_merchant_wholesalers,Computer and computer peripheral equipment and software merchant wholesalers,USD,not-supplied,not-supplied,0.085,0.0736,0.000244,8.03e-06,0.00369181526,0.003171359,0.0033735201,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: computer and computer peripheral equipment and software merchant wholesalers. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
0d719373-754c-46db-9fd1-c673462b5f2b,Organizational Activities,Wholesale Trade,wholesale_trade-type_confectionery_merchant_wholesalers,Confectionery merchant wholesalers,USD,not-supplied,not-supplied,0.235,0.174,0.00133,6.91e-05,0.008474000146,0.007220613600000001,0.0076712225999999994,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: confectionery merchant wholesalers. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
e237b48c-7880-4353-b232-c534b7690c0c,Organizational Activities,Wholesale Trade,wholesale_trade-type_construction_and_mining_except_oil_well_machinery_and_equipment_merchant_wholesalers,Construction and mining (except oil well) machinery and equipment merchant wholesalers,USD,not-supplied,not-supplied,0.117,0.0992,0.000337,1.01e-05,0.006732381174000001,0.005739600460000001,0.00610249972,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: construction and mining (except oil well) machinery and equipment merchant wholesalers. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
8bfccca5-62ca-465f-88ca-99d48701a074,Organizational Activities,Wholesale Trade,wholesale_trade-type_customs_duties,Customs duties,USD,not-supplied,not-supplied,not-supplied,0.0,0.0,0.0,not-supplied,not-supplied,0.0,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Factors Dataset (commodities),2022,2018,2012,US,,Climatiq,2022/10/25,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: customs duties. This factor is representative of the described commodity (equivalent to a goods or services category) and was obtained from the USEEIO model v1.0.1. Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.1.1,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
